name	term	lev	seq	value
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa05857	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa05867	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa05895	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06175	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12219	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12308	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12316	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12395	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12394	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12416	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12417	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12541	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12585	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12603	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12604	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12638	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12637	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12703	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12826	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12827	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13023	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13033	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13061	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13157	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13202	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13282	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13320	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13398	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13430	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13429	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13533	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13567	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13631	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13632	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13683	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13711	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa13751	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14040	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14080	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14150	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14175	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14181	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14215	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14220	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14267	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14268	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14269	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa27827	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa27877	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa27876	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa27881	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa27887	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28010	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28009	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28058	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28104	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28140	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28147	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28254	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28374	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28410	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28444	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28455	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28488	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28679	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28691	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28736	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28808	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28818	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28817	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28811	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa28855	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08366	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08362	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08392	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08397	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08398	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08402	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08401	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08447	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08500	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08504	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08499	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08583	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08721	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa08835	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa09007	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa09143	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa09141	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa09240	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa09256	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa09258	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14433	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14438	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14435	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14481	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14626	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14681	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14694	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14704	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14781	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14841	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa14865	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15143	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15186	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15205	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15245	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15265	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15320	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11277	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11284	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11316	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11403	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11405	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11446	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11461	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11500	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11546	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11662	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11700	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11817	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11816	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11829	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11843	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11845	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11853	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11894	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11904	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa11910	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12026	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12055	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12071	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12123	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa12206	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa31722	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa31744	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa31746	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa31857	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa31887	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa31886	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa32016	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa32123	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa32173	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa32305	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa32304	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa32397	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa32471	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa32498	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18213	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18278	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18325	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18374	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18440	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18573	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18584	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18593	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18745	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18747	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18803	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18913	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa18915	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19003	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19020	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06244	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06471	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06494	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06691	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06689	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06757	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06793	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06800	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06799	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06816	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06818	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06817	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06855	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06885	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa06926	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa07024	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa07082	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa07083	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19279	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19281	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19329	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19334	3.88096750033798
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19341	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19347	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19388	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19420	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19470	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19516	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19624	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19820	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19917	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19991	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19992	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa19990	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa20007	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa20008	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa20053	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa20039	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa20040	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa21911	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa21916	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa21915	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa21912	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22031	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22039	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22033	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22061	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22108	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22116	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22131	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22155	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22253	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22281	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22282	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22428	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22483	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22532	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22542	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22595	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22594	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa22701	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15392	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15421	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15510	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15522	0
"carbohydrate derivative binding"	GO:0000166;GO:1901265;GO:0097367	2	Mcavernosa15526	0
